<<<<<<< HEAD:nflscraping/working_files/scores_prep.csv
,season,week,awayteam,hometeam,awayscore,homescore,idgame,score_abs,winner_home,winner_away
560,2019,8,Jets,Jaguars,15,29,14,1,0
561,2018,8,Browns,Steelers,18,33,15,1,0
562,2018,8,Ravens,Panthers,21,36,15,1,0
563,2018,8,Colts,Raiders,42,28,-14,0,1
564,2021,8,Steelers,Browns,15,10,-5,0,1
565,2021,8,Eagles,Lions,44,6,-38,0,1
566,2021,8,Titans,Colts,34,31,-3,0,1
567,2020,8,Patriots,Bills,21,24,3,1,0
568,2020,8,Titans,Bengals,20,31,11,1,0
569,2020,8,Raiders,Browns,16,6,-10,0,1
570,2017,9,Ravens,Titans,20,23,3,1,0
571,2017,9,Buccaneers,Saints,10,30,20,1,0
572,2017,9,Rams,Giants,51,17,-34,0,1
573,2019,8,Panthers,49ers,13,51,38,1,0
574,2019,8,Browns,Patriots,13,27,14,1,0
575,2019,8,Raiders,Texans,24,27,3,1,0
576,2018,8,Packers,Rams,27,29,2,1,0
577,2018,8,49ers,Cardinals,15,18,3,1,0
578,2018,8,Saints,Vikings,30,20,-10,0,1
579,2021,8,Bengals,Jets,31,34,3,1,0
580,2021,8,Rams,Texans,38,22,-16,0,1
581,2021,8,Patriots,Chargers,27,24,-3,0,1
582,2020,8,Colts,Lions,41,21,-20,0,1
583,2020,8,Vikings,Packers,28,22,-6,0,1
584,2020,8,Jets,Chiefs,9,35,26,1,0
585,2017,9,Broncos,Eagles,23,51,28,1,0
586,2017,9,Falcons,Panthers,17,20,3,1,0
587,2017,9,Bengals,Jaguars,7,23,16,1,0
588,2019,8,Packers,Chiefs,31,24,-7,0,1
589,2019,8,Dolphins,Steelers,14,27,13,1,0
590,2018,8,Patriots,Bills,25,6,-19,0,1
591,2021,8,Jaguars,Seahawks,7,31,24,1,0
592,2021,8,Washington,Broncos,10,17,7,1,0
593,2021,8,Buccaneers,Saints,27,36,9,1,0
594,2020,8,Rams,Dolphins,17,28,11,1,0
595,2020,8,Steelers,Ravens,28,24,-4,0,1
596,2020,8,Chargers,Broncos,30,31,1,1,0
597,2017,9,Colts,Texans,20,14,-6,0,1
598,2017,9,Cardinals,49ers,20,10,-10,0,1
599,2017,9,Washington,Seahawks,17,14,-3,0,1
600,2021,8,Cowboys,Vikings,20,16,-4,0,1
601,2021,8,Giants,Chiefs,17,20,3,1,0
602,2020,8,Saints,Bears,26,23,-3,0,1
603,2020,8,49ers,Seahawks,27,37,10,1,0
604,2020,8,Cowboys,Eagles,9,23,14,1,0
605,2017,9,Chiefs,Cowboys,17,28,11,1,0
606,2017,9,Raiders,Dolphins,27,24,-3,0,1
607,2017,9,Lions,Packers,30,17,-13,0,1
608,2020,9,Packers,49ers,34,17,-17,0,1
609,2020,8,Buccaneers,Giants,25,23,-2,0,1
610,2020,9,Broncos,Falcons,27,34,7,1,0
611,2020,9,Seahawks,Bills,34,44,10,1,0
612,2020,9,Bears,Titans,17,24,7,1,0
613,2018,10,Panthers,Steelers,21,52,31,1,0
614,2020,9,Ravens,Colts,24,10,-14,0,1
615,2020,9,Panthers,Chiefs,31,33,2,1,0
616,2020,9,Lions,Vikings,20,34,14,1,0
617,2018,10,Lions,Bears,22,34,12,1,0
618,2018,10,Saints,Bengals,51,14,-37,0,1
619,2018,10,Falcons,Browns,16,28,12,1,0
620,2020,9,Giants,Washington,23,20,-3,0,1
621,2020,9,Texans,Jaguars,27,25,-2,0,1
622,2020,9,Raiders,Chargers,31,26,-5,0,1
623,2020,9,Steelers,Cowboys,24,19,-5,0,1
624,2018,9,Raiders,49ers,3,34,31,1,0
625,2018,10,Patriots,Titans,10,34,24,1,0
626,2018,10,Jaguars,Colts,26,29,3,1,0
627,2018,10,Cardinals,Chiefs,14,26,12,1,0
628,2020,9,Dolphins,Cardinals,34,31,-3,0,1
629,2020,9,Saints,Buccaneers,38,3,-35,0,1
630,2020,9,Patriots,Jets,30,27,-3,0,1
631,2018,9,Bears,Bills,41,9,-32,0,1
632,2018,9,Chiefs,Browns,37,21,-16,0,1
633,2018,9,Jets,Dolphins,6,13,7,1,0
634,2018,9,Lions,Vikings,9,24,15,1,0
635,2018,10,Bills,Jets,41,10,-31,0,1
636,2018,10,Washington,Buccaneers,16,3,-13,0,1
637,2018,10,Chargers,Raiders,20,6,-14,0,1
638,2018,9,Falcons,Washington,38,14,-24,0,1
639,2018,9,Buccaneers,Panthers,28,42,14,1,0
640,2018,9,Steelers,Ravens,23,16,-7,0,1
641,2018,10,Dolphins,Packers,12,31,19,1,0
642,2018,10,Seahawks,Rams,31,36,5,1,0
643,2018,10,Cowboys,Eagles,27,20,-7,0,1
644,2018,9,Texans,Broncos,19,17,-2,0,1
645,2018,9,Chargers,Seahawks,25,17,-8,0,1
646,2018,9,Rams,Saints,35,45,10,1,0
647,2018,10,Giants,49ers,27,23,-4,0,1
648,2018,9,Packers,Patriots,17,31,14,1,0
649,2018,9,Titans,Cowboys,28,14,-14,0,1
650,2019,9,49ers,Cardinals,28,25,-3,0,1
651,2019,9,Texans,Jaguars,26,3,-23,0,1
652,2019,9,Washington,Bills,9,24,15,1,0
653,2019,9,Vikings,Chiefs,23,26,3,1,0
654,2019,9,Jets,Dolphins,18,26,8,1,0
655,2019,9,Bears,Eagles,14,22,8,1,0
656,2019,9,Colts,Steelers,24,26,2,1,0
657,2019,9,Titans,Panthers,20,30,10,1,0
658,2019,9,Lions,Raiders,24,31,7,1,0
659,2019,9,Buccaneers,Seahawks,34,40,6,1,0
660,2019,9,Browns,Broncos,19,24,5,1,0
661,2019,9,Packers,Chargers,11,26,15,1,0
662,2019,9,Patriots,Ravens,20,37,17,1,0
663,2019,9,Cowboys,Giants,37,18,-19,0,1
664,2021,9,Jets,Colts,30,45,15,1,0
665,2021,9,Browns,Bengals,41,16,-25,0,1
666,2021,9,Broncos,Cowboys,30,16,-14,0,1
667,2021,9,Texans,Dolphins,9,17,8,1,0
668,2017,10,Seahawks,Cardinals,22,16,-6,0,1
669,2021,9,Falcons,Saints,27,25,-2,0,1
670,2021,9,Raiders,Giants,16,23,7,1,0
671,2021,9,Patriots,Panthers,24,6,-18,0,1
672,2017,10,Saints,Bills,47,10,-37,0,1
673,2017,10,Packers,Bears,23,16,-7,0,1
674,2017,10,Browns,Lions,24,38,14,1,0
675,2017,10,Bengals,Titans,20,24,4,1,0
676,2021,9,Bills,Jaguars,6,9,3,1,0
677,2021,9,Vikings,Ravens,31,34,3,1,0
678,2021,9,Chargers,Eagles,27,24,-3,0,1
679,2017,10,Steelers,Colts,20,17,-3,0,1
680,2017,10,Jets,Buccaneers,10,15,5,1,0
681,2017,10,Vikings,Washington,38,30,-8,0,1
682,2021,9,Packers,Chiefs,7,13,6,1,0
683,2021,9,Cardinals,49ers,31,17,-14,0,1
684,2021,9,Titans,Rams,28,16,-12,0,1
685,2017,10,Chargers,Jaguars,17,20,3,1,0
686,2017,10,Texans,Rams,7,33,26,1,0
687,2017,10,Cowboys,Falcons,7,27,20,1,0
688,2021,9,Bears,Steelers,27,29,2,1,0
689,2017,10,Giants,49ers,21,31,10,1,0
690,2017,10,Patriots,Broncos,41,16,-25,0,1
691,2017,10,Dolphins,Panthers,21,45,24,1,0
692,2020,10,Colts,Titans,34,17,-17,0,1
693,2019,10,Chargers,Raiders,24,26,2,1,0
694,2020,10,Texans,Browns,7,10,3,1,0
695,2020,10,Washington,Lions,27,30,3,1,0
696,2020,10,Jaguars,Packers,20,24,4,1,0
697,2019,10,Lions,Bears,13,20,7,1,0
698,2019,10,Ravens,Bengals,49,13,-36,0,1
699,2019,10,Bills,Browns,16,19,3,1,0
700,2019,10,Chiefs,Titans,32,35,3,1,0
701,2020,10,Eagles,Giants,17,27,10,1,0
702,2020,10,Buccaneers,Panthers,46,23,-23,0,1
703,2020,10,Broncos,Raiders,12,37,25,1,0
704,2019,10,Falcons,Saints,26,9,-17,0,1
705,2019,10,Giants,Jets,27,34,7,1,0
706,2019,10,Cardinals,Buccaneers,27,30,3,1,0
707,2020,10,Chargers,Dolphins,21,29,8,1,0
708,2020,10,Bills,Cardinals,30,32,2,1,0
709,2020,10,Seahawks,Rams,16,23,7,1,0
710,2019,10,Dolphins,Colts,16,12,-4,0,1
711,2019,10,Panthers,Packers,16,24,8,1,0
712,2019,10,Rams,Steelers,12,17,5,1,0
713,2019,10,Vikings,Cowboys,28,24,-4,0,1
714,2020,10,49ers,Saints,13,27,14,1,0
715,2020,10,Bengals,Steelers,10,36,26,1,0
716,2020,10,Ravens,Patriots,17,23,6,1,0
717,2019,10,Seahawks,49ers,27,24,-3,0,1
718,2020,10,Vikings,Bears,19,13,-6,0,1
719,2021,10,Ravens,Dolphins,10,22,12,1,0
720,2021,10,Falcons,Cowboys,3,43,40,1,0
721,2021,10,Saints,Titans,21,23,2,1,0
722,2021,10,Jaguars,Colts,17,23,6,1,0
723,2021,10,Browns,Patriots,7,45,38,1,0
724,2021,10,Bills,Jets,45,17,-28,0,1
725,2021,10,Buccaneers,Washington,19,29,10,1,0
726,2021,10,Panthers,Cardinals,34,10,-24,0,1
727,2021,10,Vikings,Chargers,27,20,-7,0,1
728,2021,10,Eagles,Broncos,30,13,-17,0,1
729,2021,10,Seahawks,Packers,0,17,17,1,0
730,2021,10,Chiefs,Raiders,41,14,-27,0,1
731,2021,10,Rams,49ers,10,31,21,1,0
732,2020,11,Cardinals,Seahawks,21,28,7,1,0
733,2020,11,Eagles,Browns,17,22,5,1,0
734,2020,11,Falcons,Saints,9,24,15,1,0
735,2020,11,Bengals,Washington,9,20,11,1,0
736,2020,11,Lions,Panthers,0,20,20,1,0
737,2020,11,Steelers,Jaguars,27,3,-24,0,1
738,2020,11,Titans,Ravens,30,24,-6,0,1
739,2020,11,Patriots,Texans,20,27,7,1,0
740,2020,11,Dolphins,Broncos,13,20,7,1,0
741,2020,11,Jets,Chargers,28,34,6,1,0
742,2020,11,Packers,Colts,31,34,3,1,0
743,2020,11,Cowboys,Vikings,31,28,-3,0,1
744,2020,11,Chiefs,Raiders,35,31,-4,0,1
745,2020,11,Rams,Buccaneers,27,24,-3,0,1
746,2017,11,Titans,Steelers,17,40,23,1,0
747,2017,11,Lions,Bears,27,24,-3,0,1
748,2017,11,Jaguars,Browns,19,7,-12,0,1
749,2017,11,Ravens,Packers,23,0,-23,0,1
750,2017,11,Buccaneers,Dolphins,30,20,-10,0,1
751,2018,11,Packers,Seahawks,24,27,3,1,0
752,2017,11,Rams,Vikings,7,24,17,1,0
753,2017,11,Washington,Saints,31,34,3,1,0
754,2017,11,Chiefs,Giants,9,12,3,1,0
755,2018,11,Cowboys,Falcons,22,19,-3,0,1
756,2018,11,Panthers,Lions,19,20,1,1,0
757,2018,11,Titans,Colts,10,38,28,1,0
758,2017,11,Cardinals,Texans,21,31,10,1,0
759,2017,11,Bills,Chargers,24,54,30,1,0
760,2017,11,Bengals,Broncos,20,17,-3,0,1
761,2018,11,Buccaneers,Giants,35,38,3,1,0
762,2018,11,Texans,Washington,23,21,-2,0,1
763,2018,11,Steelers,Jaguars,20,16,-4,0,1
764,2018,11,Bengals,Ravens,21,24,3,1,0
765,2017,11,Patriots,Raiders,33,8,-25,0,1
766,2017,11,Eagles,Cowboys,37,9,-28,0,1
767,2017,11,Falcons,Seahawks,34,31,-3,0,1
768,2018,11,Raiders,Cardinals,23,21,-2,0,1
769,2018,11,Broncos,Chargers,23,22,-1,0,1
770,2018,11,Eagles,Saints,7,48,41,1,0
771,2018,11,Vikings,Bears,20,25,5,1,0
772,2018,11,Chiefs,Rams,51,54,3,1,0
773,2019,11,Steelers,Browns,7,21,14,1,0
774,2019,11,Cowboys,Lions,35,27,-8,0,1
775,2019,11,Jaguars,Colts,13,33,20,1,0
776,2019,11,Bills,Dolphins,37,20,-17,0,1
777,2019,11,Broncos,Vikings,23,27,4,1,0
778,2019,11,Saints,Buccaneers,34,17,-17,0,1
779,2019,11,Jets,Washington,34,17,-17,0,1
780,2019,11,Falcons,Panthers,29,3,-26,0,1
781,2019,11,Texans,Ravens,7,41,34,1,0
782,2019,11,Cardinals,49ers,26,36,10,1,0
783,2019,11,Bengals,Raiders,10,17,7,1,0
784,2019,11,Patriots,Eagles,17,10,-7,0,1
785,2019,11,Bears,Rams,7,17,10,1,0
786,2019,11,Chiefs,Chargers,24,17,-7,0,1
787,2017,12,Vikings,Lions,30,23,-7,0,1
788,2017,12,Chargers,Cowboys,28,6,-22,0,1
789,2017,12,Giants,Washington,10,20,10,1,0
790,2021,11,Patriots,Falcons,25,0,-25,0,1
791,2018,12,Bears,Lions,23,16,-7,0,1
792,2017,12,Buccaneers,Falcons,20,34,14,1,0
793,2017,12,Browns,Bengals,16,30,14,1,0
794,2017,12,Titans,Colts,20,16,-4,0,1
795,2021,11,Colts,Bills,41,15,-26,0,1
796,2021,11,Ravens,Bears,16,13,-3,0,1
797,2021,11,Lions,Browns,10,13,3,1,0
798,2018,12,Washington,Cowboys,23,31,8,1,0
799,2018,12,Falcons,Saints,17,31,14,1,0
800,2018,12,Jaguars,Bills,21,24,3,1,0
801,2017,12,Bills,Chiefs,16,10,-6,0,1
802,2017,12,Dolphins,Patriots,17,35,18,1,0
803,2017,12,Panthers,Jets,35,27,-8,0,1
804,2021,11,Texans,Titans,22,13,-9,0,1
805,2021,11,Packers,Vikings,31,34,3,1,0
806,2021,11,Dolphins,Jets,24,17,-7,0,1
807,2020,12,Texans,Lions,41,25,-16,0,1
808,2018,12,Browns,Bengals,35,20,-15,0,1
809,2018,12,Patriots,Jets,27,13,-14,0,1
810,2018,12,Giants,Eagles,22,25,3,1,0
811,2017,12,Bears,Eagles,3,31,28,1,0
812,2017,12,Seahawks,49ers,24,13,-11,0,1
813,2017,12,Broncos,Raiders,14,21,7,1,0
814,2021,11,Saints,Eagles,29,40,11,1,0
815,2021,11,Washington,Panthers,27,21,-6,0,1
816,2021,11,49ers,Jaguars,30,10,-20,0,1
817,2020,12,Washington,Cowboys,41,16,-25,0,1
818,2020,12,Raiders,Falcons,6,43,37,1,0
819,2020,12,Chargers,Bills,17,27,10,1,0
820,2018,12,49ers,Buccaneers,9,27,18,1,0
821,2018,12,Seahawks,Panthers,30,27,-3,0,1
822,2018,12,Raiders,Ravens,17,34,17,1,0
823,2017,12,Saints,Rams,20,26,6,1,0
824,2017,12,Jaguars,Cardinals,24,27,3,1,0
825,2017,12,Packers,Steelers,28,31,3,1,0
826,2021,11,Bengals,Raiders,32,13,-19,0,1
827,2021,11,Cowboys,Chiefs,9,19,10,1,0
828,2021,11,Cardinals,Seahawks,23,13,-10,0,1
829,2020,12,Giants,Bengals,19,17,-2,0,1
830,2020,12,Titans,Colts,45,26,-19,0,1
831,2020,12,Panthers,Vikings,27,28,1,1,0
832,2018,12,Cardinals,Chargers,10,45,35,1,0
833,2018,12,Steelers,Broncos,17,24,7,1,0
834,2018,12,Dolphins,Colts,24,27,3,1,0
835,2017,12,Texans,Ravens,16,23,7,1,0
836,2021,11,Steelers,Chargers,37,41,4,1,0
837,2021,11,Giants,Buccaneers,10,30,20,1,0
838,2020,12,Cardinals,Patriots,17,20,3,1,0
839,2020,12,Dolphins,Jets,20,3,-17,0,1
840,2020,12,Browns,Jaguars,27,25,-2,0,1
841,2018,12,Packers,Vikings,17,24,7,1,0
842,2018,12,Titans,Texans,17,34,17,1,0
843,2020,12,Saints,Broncos,31,3,-28,0,1
844,2020,12,49ers,Rams,23,20,-3,0,1
845,2020,12,Chiefs,Buccaneers,27,24,-3,0,1
846,2020,12,Bears,Packers,25,41,16,1,0
847,2020,12,Seahawks,Eagles,23,17,-6,0,1
848,2020,12,Ravens,Steelers,14,19,5,1,0
849,2019,12,Colts,Texans,17,20,3,1,0
850,2019,12,Buccaneers,Falcons,35,22,-13,0,1
851,2019,12,Broncos,Bills,3,20,17,1,0
852,2019,12,Giants,Bears,14,19,5,1,0
853,2019,12,Steelers,Bengals,16,10,-6,0,1
854,2019,12,Dolphins,Browns,24,41,17,1,0
855,2019,12,Panthers,Saints,31,34,3,1,0
856,2019,12,Raiders,Jets,3,34,31,1,0
857,2019,12,Seahawks,Eagles,17,9,-8,0,1
858,2019,12,Lions,Washington,16,19,3,1,0
859,2019,12,Jaguars,Titans,20,42,22,1,0
860,2019,12,Cowboys,Patriots,9,13,4,1,0
861,2019,12,Packers,49ers,8,37,29,1,0
862,2019,12,Ravens,Rams,45,6,-39,0,1
863,2019,13,Bears,Lions,24,20,-4,0,1
864,2019,13,Bills,Cowboys,26,15,-11,0,1
865,2019,13,Saints,Falcons,26,18,-8,0,1
866,2019,13,Jets,Bengals,6,22,16,1,0
867,2021,12,Bears,Lions,16,14,-2,0,1
868,2019,13,Titans,Colts,31,17,-14,0,1
869,2019,13,Eagles,Dolphins,31,37,6,1,0
870,2019,13,Packers,Giants,31,13,-18,0,1
871,2021,12,Raiders,Cowboys,36,33,-3,0,1
872,2021,12,Bills,Saints,31,6,-25,0,1
873,2021,12,Steelers,Bengals,10,41,31,1,0
874,2019,13,Browns,Steelers,13,20,7,1,0
875,2019,13,Washington,Panthers,29,21,-8,0,1
876,2019,13,Buccaneers,Jaguars,28,11,-17,0,1
877,2019,13,49ers,Ravens,17,20,3,1,0
878,2020,13,Saints,Falcons,21,16,-5,0,1
879,2021,12,Buccaneers,Colts,38,31,-7,0,1
880,2021,12,Panthers,Dolphins,10,33,23,1,0
881,2021,12,Titans,Patriots,13,36,23,1,0
882,2019,13,Rams,Cardinals,34,7,-27,0,1
883,2019,13,Chargers,Broncos,20,23,3,1,0
884,2019,13,Raiders,Chiefs,9,40,31,1,0
885,2020,13,Lions,Bears,34,30,-4,0,1
886,2020,13,Browns,Titans,41,35,-6,0,1
887,2020,13,Bengals,Dolphins,7,19,12,1,0
888,2021,12,Eagles,Giants,7,13,6,1,0
889,2021,12,Falcons,Jaguars,21,14,-7,0,1
890,2021,12,Jets,Texans,21,14,-7,0,1
891,2019,13,Patriots,Texans,22,28,6,1,0
892,2019,13,Vikings,Seahawks,30,37,7,1,0
893,2017,13,Washington,Cowboys,14,38,24,1,0
894,2020,13,Jaguars,Vikings,24,27,3,1,0
895,2020,13,Raiders,Jets,31,28,-3,0,1
896,2020,13,Colts,Texans,26,20,-6,0,1
897,2021,12,Chargers,Broncos,13,28,15,1,0
898,2021,12,Rams,Packers,28,36,8,1,0
899,2021,12,Vikings,49ers,26,34,8,1,0
900,2017,13,Vikings,Falcons,14,9,-5,0,1
901,2017,13,Patriots,Bills,23,3,-20,0,1
902,2020,13,Rams,Cardinals,38,28,-10,0,1
903,2020,13,Giants,Seahawks,17,12,-5,0,1
904,2020,13,Eagles,Packers,16,30,14,1,0
905,2021,12,Browns,Ravens,10,16,6,1,0
906,2021,12,Seahawks,Washington,15,17,2,1,0
907,2017,13,49ers,Bears,15,14,-1,0,1
908,2017,13,Buccaneers,Packers,20,26,6,1,0
909,2017,13,Texans,Titans,13,24,11,1,0
910,2017,13,Broncos,Dolphins,9,35,26,1,0
911,2020,13,Patriots,Chargers,45,0,-45,0,1
912,2020,13,Broncos,Chiefs,16,22,6,1,0
913,2020,13,Washington,Steelers,23,17,-6,0,1
914,2017,13,Chiefs,Jets,31,38,7,1,0
915,2017,13,Colts,Jaguars,10,30,20,1,0
916,2017,13,Lions,Ravens,20,44,24,1,0
917,2018,13,Saints,Cowboys,10,13,3,1,0
918,2020,13,Bills,49ers,34,24,-10,0,1
919,2020,13,Cowboys,Ravens,17,34,17,1,0
920,2017,13,Browns,Chargers,10,19,9,1,0
921,2017,13,Giants,Raiders,17,24,7,1,0
922,2017,13,Panthers,Saints,21,31,10,1,0
923,2018,13,Ravens,Falcons,26,16,-10,0,1
924,2018,13,Broncos,Bengals,24,10,-14,0,1
925,2018,13,Rams,Lions,30,16,-14,0,1
926,2017,13,Rams,Cardinals,32,16,-16,0,1
927,2017,13,Eagles,Seahawks,10,24,14,1,0
928,2017,13,Steelers,Bengals,23,20,-3,0,1
929,2018,13,Cardinals,Packers,20,17,-3,0,1
930,2018,13,Bills,Dolphins,17,21,4,1,0
931,2018,13,Bears,Giants,27,30,3,1,0
932,2018,13,Panthers,Buccaneers,17,24,7,1,0
933,2018,13,Colts,Jaguars,0,6,6,1,0
934,2018,13,Browns,Texans,13,29,16,1,0
935,2018,14,Jaguars,Titans,9,30,21,1,0
936,2018,13,Jets,Titans,22,26,4,1,0
937,2018,13,Chiefs,Raiders,40,33,-7,0,1
938,2018,13,Vikings,Patriots,10,24,14,1,0
939,2018,14,Jets,Bills,27,23,-4,0,1
940,2018,14,Panthers,Browns,20,26,6,1,0
941,2018,14,Falcons,Packers,20,34,14,1,0
942,2018,13,49ers,Seahawks,16,43,27,1,0
943,2018,13,Chargers,Steelers,33,30,-3,0,1
944,2018,13,Washington,Eagles,13,28,15,1,0
945,2018,14,Ravens,Chiefs,24,27,3,1,0
946,2018,14,Patriots,Dolphins,33,34,1,1,0
947,2018,14,Saints,Buccaneers,28,14,-14,0,1
948,2018,14,Giants,Washington,40,16,-24,0,1
949,2018,14,Colts,Texans,24,21,-3,0,1
950,2018,14,Bengals,Chargers,21,26,5,1,0
951,2021,13,Cowboys,Saints,27,17,-10,0,1
952,2018,14,Broncos,49ers,14,20,6,1,0
953,2018,14,Eagles,Cowboys,23,29,6,1,0
954,2018,14,Steelers,Raiders,21,24,3,1,0
955,2018,14,Lions,Cardinals,17,3,-14,0,1
956,2021,13,Buccaneers,Falcons,30,17,-13,0,1
957,2021,13,Cardinals,Bears,33,22,-11,0,1
958,2021,13,Chargers,Bengals,41,22,-19,0,1
959,2018,14,Rams,Bears,6,15,9,1,0
960,2018,14,Vikings,Seahawks,7,21,14,1,0
961,2020,14,Patriots,Rams,3,24,21,1,0
962,2021,13,Vikings,Lions,27,29,2,1,0
963,2021,13,Giants,Dolphins,9,20,11,1,0
964,2021,13,Eagles,Jets,33,18,-15,0,1
965,2017,14,Saints,Falcons,17,20,3,1,0
966,2020,14,Texans,Bears,7,36,29,1,0
967,2020,14,Cowboys,Bengals,30,7,-23,0,1
968,2020,14,Chiefs,Dolphins,33,27,-6,0,1
969,2021,13,Colts,Texans,31,0,-31,0,1
970,2021,13,Washington,Raiders,17,15,-2,0,1
971,2021,13,Jaguars,Rams,7,37,30,1,0
972,2017,14,Colts,Bills,7,13,6,1,0
973,2017,14,Bears,Bengals,33,7,-26,0,1
974,2017,14,Packers,Browns,27,21,-6,0,1
975,2017,14,Raiders,Chiefs,15,26,11,1,0
976,2020,14,Cardinals,Giants,26,7,-19,0,1
977,2020,14,Vikings,Buccaneers,14,26,12,1,0
978,2020,14,Broncos,Panthers,32,27,-5,0,1
979,2021,13,Ravens,Steelers,19,20,1,1,0
980,2021,13,49ers,Seahawks,23,30,7,1,0
981,2021,13,Broncos,Chiefs,9,22,13,1,0
982,2021,13,Patriots,Bills,14,10,-4,0,1
983,2017,14,Cowboys,Giants,30,10,-20,0,1
984,2017,14,Lions,Buccaneers,24,21,-3,0,1
985,2017,14,Vikings,Panthers,24,31,7,1,0
986,2020,14,Titans,Jaguars,31,10,-21,0,1
987,2020,14,Colts,Raiders,44,27,-17,0,1
988,2020,14,Jets,Seahawks,3,40,37,1,0
989,2017,14,49ers,Texans,26,16,-10,0,1
990,2017,14,Jets,Broncos,0,23,23,1,0
991,2017,14,Titans,Cardinals,7,12,5,1,0
992,2020,14,Packers,Lions,31,24,-7,0,1
993,2020,14,Saints,Eagles,21,24,3,1,0
994,2020,14,Falcons,Chargers,17,20,3,1,0
995,2017,14,Washington,Chargers,13,30,17,1,0
996,2017,14,Eagles,Rams,43,35,-8,0,1
997,2017,14,Seahawks,Jaguars,24,30,6,1,0
998,2020,14,Washington,49ers,23,15,-8,0,1
999,2020,14,Steelers,Bills,15,26,11,1,0
1000,2020,14,Ravens,Browns,47,42,-5,0,1
1001,2017,14,Ravens,Steelers,38,39,1,1,0
1002,2017,14,Patriots,Dolphins,20,27,7,1,0
1003,2019,14,Cowboys,Bears,24,31,7,1,0
1004,2019,14,Panthers,Falcons,20,40,20,1,0
1005,2019,14,Ravens,Bills,24,17,-7,0,1
1006,2019,14,Bengals,Browns,19,27,8,1,0
1007,2019,14,Washington,Packers,15,20,5,1,0
1008,2019,14,Lions,Vikings,7,20,13,1,0
1009,2019,14,49ers,Saints,48,46,-2,0,1
1010,2019,14,Dolphins,Jets,21,22,1,1,0
1011,2019,14,Colts,Buccaneers,35,38,3,1,0
1012,2019,14,Broncos,Texans,38,24,-14,0,1
1013,2019,14,Chargers,Jaguars,45,10,-35,0,1
1014,2019,14,Titans,Raiders,42,21,-21,0,1
1015,2019,14,Chiefs,Patriots,23,16,-7,0,1
1016,2019,14,Steelers,Cardinals,23,17,-6,0,1
1017,2019,14,Seahawks,Rams,12,28,16,1,0
1018,2019,14,Giants,Eagles,17,23,6,1,0
1019,2019,15,Jets,Ravens,21,42,21,1,0
1020,2020,15,Chargers,Raiders,30,27,-3,0,1
1021,2019,15,Patriots,Bengals,34,13,-21,0,1
1022,2019,15,Buccaneers,Lions,38,17,-21,0,1
1023,2019,15,Bears,Packers,13,21,8,1,0
1024,2020,15,Bills,Broncos,48,19,-29,0,1
1025,2020,15,Panthers,Packers,16,24,8,1,0
1026,2020,15,Buccaneers,Falcons,31,27,-4,0,1
1027,2019,15,Texans,Titans,24,21,-3,0,1
1028,2019,15,Broncos,Chiefs,3,23,20,1,0
1029,2019,15,Dolphins,Giants,20,36,16,1,0
1030,2017,16,Colts,Ravens,16,23,7,1,0
1031,2020,15,49ers,Cowboys,33,41,8,1,0
1032,2020,15,Lions,Titans,25,46,21,1,0
1033,2020,15,Texans,Colts,20,27,7,1,0
1034,2020,15,Patriots,Dolphins,12,22,10,1,0
1035,2019,15,Eagles,Washington,37,27,-10,0,1
1036,2019,15,Seahawks,Panthers,30,24,-6,0,1
1037,2019,15,Jaguars,Raiders,20,16,-4,0,1
1038,2019,15,Browns,Cardinals,24,38,14,1,0
1039,2017,16,Vikings,Packers,16,0,-16,0,1
1040,2017,16,Browns,Bears,3,20,17,1,0
1041,2017,16,Lions,Bengals,17,26,9,1,0
1042,2017,16,Rams,Titans,27,23,-4,0,1
1043,2020,15,Bears,Vikings,33,27,-6,0,1
1044,2020,15,Seahawks,Washington,20,15,-5,0,1
1045,2020,15,Jaguars,Ravens,14,40,26,1,0
1046,2019,15,Vikings,Chargers,39,10,-29,0,1
1047,2019,15,Rams,Cowboys,21,44,23,1,0
1048,2019,15,Falcons,49ers,29,22,-7,0,1
1049,2021,14,Steelers,Vikings,28,36,8,1,0
1050,2017,16,Dolphins,Chiefs,13,29,16,1,0
1051,2017,16,Bills,Patriots,16,37,21,1,0
1052,2017,16,Falcons,Saints,13,23,10,1,0
1053,2020,15,Jets,Rams,23,20,-3,0,1
1054,2020,15,Eagles,Cardinals,26,33,7,1,0
1055,2020,15,Chiefs,Saints,32,29,-3,0,1
1056,2019,15,Bills,Steelers,17,10,-7,0,1
1057,2019,15,Colts,Saints,7,34,27,1,0
1058,2021,14,Ravens,Browns,22,24,2,1,0
1059,2021,14,Jaguars,Titans,0,20,20,1,0
1060,2021,14,Raiders,Chiefs,9,48,39,1,0
1061,2017,15,Broncos,Colts,25,13,-12,0,1
1062,2017,16,Chargers,Jets,14,7,-7,0,1
1063,2017,16,Broncos,Washington,11,27,16,1,0
1064,2017,16,Buccaneers,Panthers,19,22,3,1,0
1065,2018,15,Chargers,Chiefs,29,28,-1,0,1
1066,2020,15,Browns,Giants,20,6,-14,0,1
1067,2020,15,Steelers,Bengals,17,27,10,1,0
1068,2021,14,Saints,Jets,30,9,-21,0,1
1069,2021,14,Cowboys,Washington,27,20,-7,0,1
1070,2021,14,Falcons,Panthers,29,21,-8,0,1
